date;GlobHor;GlobInc;T_Amb;WindVel;TArray;ReflFrt;GlobBak;BackShd;ShdBLss;EArrMPP;IL_Vmin;IL_Pmax;EGrdLim;EOutInv;E_Grid
1/01/90 0:00;0;0;60.002;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 1:00;0;0;60.002;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 2:00;0;0;60.002;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 3:00;0;0;69.999;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 4:00;0;0;60.002;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 5:00;0;0;69.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 6:00;0;0;69.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 7:00;13;12.772;69.999;3;73.032;0.0001;0.9102;0.1277;0;2353.5;0;0;0;1383;974.21
1/01/90 8:00;144;285.27;69.999;3;13.006;0.1083;50.299;0.7054;11.889;52817;0;0;0;52106;51117
1/01/90 9:00;312;583.14;11;4;23.991;19.606;22.536;31.606;42.449;120654;0;0;0;118913;116068
1/01/90 10:00;463.01;640.76;16;4;30.555;2.619;23.705;33.246;14.692;133355;0;0;0;131393;128064
1/01/90 11:00;536.99;592.57;19;5;32.634;0.8529;28.238;39.604;0.5787;124476;0;0;0;122682;119695
1/01/90 12:00;566.99;567.1;20;60.001;33.119;-0.0001;32.786;45.983;0.3858;120243;0;0;0;118528;115697
1/01/90 13:00;541.99;599.3;21;60.001;34.843;0.8553;27.748;38.916;0.4692;125137;0;0;0;123335;120323
1/01/90 14:00;454.01;632.24;23;7;37.486;25.357;21.791;30.563;11.721;128780;0;0;0;126916;123765
1/01/90 15:00;313;619.94;24;8;38.095;16.189;17.332;24.309;34.859;123120;0;0;0;121361;118424
1/01/90 16:00;141;295.31;22;60.001;28.361;0.089;39.835;0.5587;11.291;53409;0;0;0;52717;51717
1/01/90 17:00;16;15.873;22;5;22.372;0.0001;1.094;0.1534;0;2800.4;0;0;0;1844.6;1433.7
1/01/90 18:00;0;0;22;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 19:00;0;0;22;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 20:00;0;0;21;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 21:00;0;0;20;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 22:00;0;0;19;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/01/90 23:00;0;0;19;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 0:00;0;0;19;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 1:00;0;0;19;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 2:00;0;0;20;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 3:00;0;0;20;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 4:00;0;0;20;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 5:00;0;0;20;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 6:00;0;0;19;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 7:00;3;0;19;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 8:00;30;41.662;20;3;20.918;0.041;19.257;0.2701;10.838;7311.2;0;0;0;6493.9;6059.1
1/02/90 9:00;172;259.62;21;4;26.67;17.638;20.952;29.385;12.406;53241;0;0;0;52550;51553
1/02/90 10:00;290;334.47;21;4;28.376;20.125;26.356;36.964;0.4306;69802;0;0;0;68906;67567
1/02/90 11:00;215;213.37;22;5;26.777;0.3787;16.301;22.862;0.0521;44423;0;0;0;43816;42971
1/02/90 12:00;163;162.98;22;60.001;25.708;-0.0005;10.749;15.076;0.0196;33833;0;0;0;33316;32625
1/02/90 13:00;142;139.57;22;60.001;25.131;0.2405;10.594;14.858;0.0227;28684;0;0;0;28208;27581
1/02/90 14:00;197;218.09;23;60.001;27.789;13.975;18.392;25.796;0.1714;44929;0;0;0;44318;43465
1/02/90 15:00;207;281.02;24;60.001;30.105;24.026;26.384;37.004;0.8492;57650;0;0;0;56919;55838
1/02/90 16:00;57.001;70.525;21;4;22.557;0.0904;39.382;0.5523;11.743;13253;0;0;0;12617;12141
1/02/90 17:00;13;15.052;22;19.999;22.292;0.0002;0.7759;0.1088;0.5337;2094.7;0;0;0;1116.8;709.17
1/02/90 18:00;0;0;22;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 19:00;0;0;22;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 20:00;0;0;22;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 21:00;0;0;21;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 22:00;0;0;20;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/02/90 23:00;0;0;20;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 0:00;0;0;19;9;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 1:00;0;0;19;9;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 2:00;0;0;19;9;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 3:00;0;0;19;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 4:00;0;0;18;7;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 5:00;0;0;18;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 6:00;0;0;17;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 7:00;90.001;11.32;17;3;17.193;0.0001;0.4764;0.0668;0.673;1285.2;0;0;0;281.85;-122.32
1/03/90 8:00;145;292.01;17;4;23.196;0.1017;48.012;0.6734;12.68;52173;0;0;0;51485;50507
1/03/90 9:00;330.01;645.04;18;5;32.524;18.274;20.761;29.118;49.547;129650;0;0;0;127761;124577
1/03/90 10:00;484.01;674.71;18;7;33.382;27.481;23.995;33.653;16.136;139213;0;0;0;137149;133581
1/03/90 11:00;574.99;636.67;18;7;32.671;0.9616;31.102;43.621;0.6749;134120;0;0;0;132149;128788
1/03/90 12:00;621.99;622.2;19;60.001;33.412;-0.004;35.718;50.095;0.4571;131994;0;0;0;130063;126787
1/03/90 13:00;590.99;651.19;19;7;34.041;0.8961;30.152;42.289;0.523;136466;0;0;0;134455;131000
1/03/90 14:00;503.01;695.8;19;8;34.915;27.276;24.038;33.713;12.376;143008;0;0;0;140878;137151
1/03/90 15:00;341.01;667.59;20;8;35.137;17.455;18.445;25.869;36.953;133875;0;0;0;131913;128562
1/03/90 16:00;158;316.91;16;8;22.816;0.1236;52.024;0.7296;11.007;59138;0;0;0;58381;57270
1/03/90 17:00;13;15.084;16;7;16.292;0.0002;0.7776;0.1091;0.5326;2152.8;0;0;0;1176.5;768.55
1/03/90 18:00;0;0;16;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 19:00;0;0;16;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 20:00;0;0;14;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 21:00;0;0;11;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 22:00;0;0;11;9;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/03/90 23:00;0;0;89.999;9;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 0:00;0;0;80.003;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 1:00;0;0;80.003;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 2:00;0;0;69.999;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 3:00;0;0;60.002;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 4:00;0;0;29.997;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 5:00;0;0;29.997;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 6:00;0;0;29.997;8;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 7:00;10;11.875;29.997;8;3.222;0.0001;0.5941;0.0833;0.6737;1630.7;0;0;0;637.85;232.21
1/04/90 8:00;150;307.86;29.997;7;94.448;0.098;46.595;0.6535;13.977;57092;0;0;0;56330;55261
1/04/90 9:00;343.01;685.03;60.002;8;21.313;17.369;19.55;27.419;54.859;142293;0;0;0;140146;136451
1/04/90 10:00;495.01;693.08;60.002;7;21.654;28.089;23.972;33.621;16.705;148212;0;0;0;145957;142007
1/04/90 11:00;598.99;664.07;69.999;7;22.17;10.128;32.168;45.116;0.714;144486;0;0;0;142301;138513
1/04/90 12:00;635.99;636.28;69.999;7;21.59;-0.0056;35.094;4.922;0.4676;139751;0;0;0;137653;134064
1/04/90 13:00;604.99;665.69;80.003;60.001;23.238;0.8989;30.796;43.191;0.5338;144261;0;0;0;142083;138304
1/04/90 14:00;507.01;701.31;89.999;60.001;24.915;26.195;22.406;31.425;12.544;148438;0;0;0;146187;142227
1/04/90 15:00;359.01;700.37;10;60.001;25.755;18.719;19.428;27.248;38.639;144664;0;0;0;142483;138687
1/04/90 16:00;162;329.12;89.999;5;16.046;0.1265;51.585;0.7235;11.574;62774;0;0;0;61961;60776
1/04/90 17:00;18;17.927;80.003;4;84.111;0.0003;12.229;0.1715;0;3334.9;0;0;0;2394.4;1981
1/04/90 18:00;0;0;60.002;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 19:00;0;0;49.998;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 20:00;0;0;40.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 21:00;0;0;0;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 22:00;0;0;0;1;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/04/90 23:00;0;0;-0.9997;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 0:00;0;0;-0.9997;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 1:00;0;0;-0.9997;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 2:00;0;0;-20.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 3:00;0;0;-20.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 4:00;0;0;-29.998;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 5:00;0;0;-29.998;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 6:00;0;0;-20.001;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 7:00;11;12.921;-0.9997;3;-0.7571;0.0001;0.6563;0.092;0.6743;1846.1;0;0;0;859.75;453.18
1/05/90 8:00;150;299.42;0;3;62.566;0.1062;5.078;0.7122;12.909;56367;0;0;0;55607;54551
1/05/90 9:00;342.01;683.8;60.002;4;21.286;17.338;19.517;27.373;54.966;142024;0;0;0;139882;136199
1/05/90 10:00;497.01;697.82;69.999;5;22.783;26.994;23.417;32.842;1.678;148642;0;0;0;146382;142413
1/05/90 11:00;595.99;661.64;10;5;25.16;10.188;31.866;44.692;0.7135;142701;0;0;0;140555;136843
1/05/90 12:00;620.99;621.37;11;60.001;25.3;-0.007;34.238;48.019;0.4532;134996;0;0;0;132993;129599
1/05/90 13:00;603.99;663.48;11;60.001;26.229;0.8804;30.854;43.274;0.522;142532;0;0;0;140392;136686
1/05/90 14:00;511.01;702.84;12;60.001;27.986;26.152;22.996;32.253;12.045;147417;0;0;0;145191;141275
1/05/90 15:00;363.01;706.41;14;60.001;29.954;18.675;19.357;27.148;38.655;144068;0;0;0;141907;138136
1/05/90 16:00;169;357.48;12;60.001;19.684;0.1191;47.001;0.6592;13.386;67291;0;0;0;66414;65132
1/05/90 17:00;22;24.208;12;5;12.489;0.0005;13.729;0.1925;0.5406;3987.1;0;0;0;3067;2650.4
1/05/90 18:00;0;0;11;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 19:00;0;0;11;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 20:00;0;0;10;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 21:00;0;0;69.999;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 22:00;0;0;69.999;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/05/90 23:00;0;0;60.002;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 0:00;0;0;60.002;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 1:00;0;0;60.002;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 2:00;0;0;49.998;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 3:00;0;0;40.001;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 4:00;0;0;49.998;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 5:00;0;0;49.998;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 6:00;0;0;49.998;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 7:00;13;12.752;49.998;3;53.026;0.0001;0.9116;0.1279;0;2369;0;0;0;1398.9;989.99
1/06/90 8:00;142;278.45;69.999;3;12.859;0.1053;50.631;0.7101;11.468;51583;0;0;0;50884;49917
1/06/90 9:00;293;535.09;11;3;22.87;20.323;23.55;33.029;37.276;111133;0;0;0;109566;107055
1/06/90 10:00;387.01;506.54;13;3;24.322;23.677;25.817;36.208;0.8659;107331;0;0;0;105837;103453
1/06/90 11:00;437.01;465.18;16;4;26.538;0.7646;27.436;38.479;0.2773;99175;0;0;0;97825;95700
1/06/90 12:00;480.01;480.24;16;4;26.978;-0.0061;28.56;40.055;0.1744;103029;0;0;0;101620;99375
1/06/90 13:00;313;322.49;16;4;23.264;0.4716;20.483;28.728;0.0983;68856;0;0;0;67964;66647
1/06/90 14:00;261;270.67;16;4;21.856;18.367;25.754;3.612;0.1379;57315;0;0;0;56576;55502
1/06/90 15:00;154;165.22;17;4;20.454;21.995;24.259;34.024;0.2961;35014;0;0;0;34484;33778
1/06/90 16:00;78.001;95.376;16;3;18.09;0.1456;55.953;0.7847;0.9724;18731;0;0;0;18258;17736
1/06/90 17:00;70.001;93.153;15;3;15.158;0.0002;0.3575;0.0501;0.5382;995.69;0;0;0;-20.93;-423.96
1/06/90 18:00;0;0;14;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 19:00;0;0;14;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 20:00;0;0;14;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 21:00;0;0;12;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 22:00;0;0;12;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/06/90 23:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 0:00;0;0;12;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 1:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 2:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 3:00;0;0;12;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 4:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 5:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 6:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 7:00;80.001;10.201;11;4;11.171;0.0001;0.4177;0.0586;0.676;1124.5;0;0;0;-20.93;-423.96
1/07/90 8:00;54.001;93.905;11;4;13.01;0.0523;25.236;0.3539;32.784;17055;0;0;0;16528;16021
1/07/90 9:00;68.001;69.543;11;4;12.441;1.017;12.275;17.216;0.2644;14600;0;0;0;14000;13514
1/07/90 10:00;111;107.34;11;5;13.279;0.8925;13.664;19.164;0.069;22719;0;0;0;22284;21723
1/07/90 11:00;117;115.07;10;4;12.553;0.2189;91.131;12.781;0.0297;24437;0;0;0;23986;23407
1/07/90 12:00;173;173.12;13;4;16.907;-0.0023;11.285;15.827;0.0204;37045;0;0;0;36494;35760
1/07/90 13:00;133;130.88;12;4;14.916;0.2017;97.699;13.702;0.0212;27738;0;0;0;27262;26647
1/07/90 14:00;98.001;95.583;12;4;14.051;0.7136;10.612;14.883;0.0486;19944;0;0;0;19505;18971
1/07/90 15:00;75.001;75.636;12;4;13.57;11.232;12.386;17.372;0.1799;15885;0;0;0;15324;14827
1/07/90 16:00;33.001;44.96;10;3;10.992;0.0587;21.846;0.3064;0.8205;8466.8;0;0;0;7682;7240.1
1/07/90 17:00;50.001;76.755;11;4;11.108;0.0001;0.1898;0.0266;0.5479;587.84;0;0;0;-20.93;-423.96
1/07/90 18:00;0;0;10;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 19:00;0;0;10;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 20:00;0;0;10;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 21:00;0;0;10;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 22:00;0;0;10;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/07/90 23:00;0;0;11;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 0:00;0;0;11;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 1:00;0;0;11;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 2:00;0;0;11;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 3:00;0;0;10;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 4:00;0;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 5:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 6:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 7:00;3;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 8:00;32;43.986;89.999;19.999;99.594;0.0426;20.623;0.2892;10.929;8066.4;0;0;0;7269.3;6829.9
1/08/90 9:00;78.001;79.872;10;19.999;11.651;11.662;14.074;19.739;0.2876;16939;0;0;0;16409;15903
1/08/90 10:00;120;116.34;10;19.999;12.467;0.9664;14.744;20.678;0.0721;24775;0;0;0;24322;23739
1/08/90 11:00;193;190.1;11;1;15.202;0.3649;15.044;21.099;0.0337;40838;0;0;0;40252;39463
1/08/90 12:00;181;181.14;14;1;18.095;-0.0027;11.727;16.447;0.026;38709;0;0;0;38145;37387
1/08/90 13:00;254;260.15;15;19.999;20.847;0.3686;16.976;23.809;0.0644;55618;0;0;0;54893;53851
1/08/90 14:00;155;150.53;15;19.999;18.22;11.194;16.862;23.649;0.0492;31619;0;0;0;31114;30452
1/08/90 15:00;153;161.96;15;3;18.373;22.062;24.289;34.065;0.2713;34555;0;0;0;34027;33327
1/08/90 16:00;135;234.04;13;3;18.072;0.1795;64.621;0.9063;55.221;45500;0;0;0;44871;44009
1/08/90 17:00;20;21.929;12;3;12.452;0.0007;1.271;0.1783;0.5436;3648.3;0;0;0;2717.9;2302.9
1/08/90 18:00;0;0;11;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 19:00;0;0;11;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 20:00;0;0;10;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 21:00;0;0;80.003;19.999;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 22:00;0;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/08/90 23:00;0;0;89.999;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 0:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 1:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 2:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 3:00;0;0;89.999;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 4:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 5:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 6:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 7:00;70.001;91.207;80.003;4;81.498;0;0.3589;0.0503;0.6768;954.13;0;0;0;-20.93;-423.96
1/09/90 8:00;137;266.81;80.003;4;13.624;0.1028;49.745;0.6977;10.748;49377;0;0;0;48702;47774
1/09/90 9:00;348.01;679;12;5;27.212;19.776;22.525;31.592;53.257;138670;0;0;0;136603;133058
1/09/90 10:00;500.01;702.05;14;5;29.971;27.812;24.133;33.847;15.773;146363;0;0;0;144161;140291
1/09/90 11:00;596.99;664.52;17;60.001;32.324;10.321;31.178;43.727;0.6836;140094;0;0;0;138012;134408
1/09/90 12:00;633.99;637.92;17;60.001;31.779;-0.012;35.027;49.126;0.4329;135991;0;0;0;133984;130549
1/09/90 13:00;601.99;657.36;18;60.001;33.194;0.8111;30.993;43.467;0.4823;138392;0;0;0;136343;132809
1/09/90 14:00;508.01;690.38;20;60.001;35.826;25.601;23.331;32.721;1.01;141566;0;0;0;139464;135798
1/09/90 15:00;363.01;697.15;23;60.001;38.884;18.472;18.699;26.226;36.434;139430;0;0;0;137373;133796
1/09/90 16:00;184;398.07;20;5;28.684;0.141;48.968;0.6868;14.578;73621;0;0;0;72666;71238
1/09/90 17:00;28;33.774;20;4;20.613;0.0008;15.811;0.2218;11.041;4935.1;0;0;0;4045.1;3623.6
1/09/90 18:00;0;0;19;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 19:00;0;0;19;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 20:00;0;0;18;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 21:00;0;0;14;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 22:00;0;0;12;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/09/90 23:00;0;0;10;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 0:00;0;0;10;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 1:00;0;0;10;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 2:00;0;0;10;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 3:00;0;0;10;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 4:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 5:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 6:00;0;0;80.003;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 7:00;14;13.783;80.003;4;83.255;0.0001;0.9754;0.1368;0;2545.1;0;0;0;1580.6;1170.9
1/10/90 8:00;150;296.64;80.003;3;14.248;0.1075;52.011;0.7295;12.562;54679;0;0;0;53951;52927
1/10/90 9:00;352.01;696.37;10;4;25.606;18.948;21.466;30.106;55.845;142782;0;0;0;140635;136919
1/10/90 10:00;505.01;709.37;15;4;31.156;28.178;24.384;34.198;15.659;147363;0;0;0;145145;141232
1/10/90 11:00;604.99;673.77;18;4;33.555;1.055;31.598;44.317;0.6859;141514;0;0;0;139409;135745
1/10/90 12:00;642.99;647.07;19;3;34.024;-0.0131;35.525;49.824;0.4317;137009;0;0;0;134987;131510
1/10/90 13:00;611.99;667.22;19;4;34.442;0.827;32.494;45.573;0.4807;140123;0;0;0;138045;134439
1/10/90 14:00;516.99;700.05;21;4;37.068;25.664;23.807;33.389;0.9772;143029;0;0;0;140902;137175
1/10/90 15:00;367.01;700.83;22;4;37.957;19.117;19.039;26.703;36.086;140652;0;0;0;138571;134943
1/10/90 16:00;183;397.82;19;4;27.687;0.1433;48.187;0.6758;14.337;73989;0;0;0;73026;71589
1/10/90 17:00;27;32.738;19;3;19.598;0.001;15.353;0.2153;10.941;4820;0;0;0;3926.3;3505.5
1/10/90 18:00;0;0;18;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 19:00;0;0;19;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 20:00;0;0;16;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 21:00;0;0;12;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 22:00;0;0;12;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/10/90 23:00;0;0;11;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 0:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 1:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 2:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 3:00;0;0;11;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 4:00;0;0;80.003;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 5:00;0;0;80.003;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 6:00;0;0;80.003;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 7:00;10;11.869;80.003;3;82.232;0.0001;0.5939;0.0833;0.6777;1604.5;0;0;0;610.97;205.44
1/11/90 8:00;155;308.36;80.003;3;14.495;0.1092;52.771;0.7401;13.275;56764;0;0;0;56015;54951
1/11/90 9:00;350.01;694.57;13;3;28.613;18.622;21.071;29.552;55.954;141078;0;0;0;138970;135326
1/11/90 10:00;504.01;708.79;16;19.999;32.16;28.164;24.245;34.004;1.536;146800;0;0;0;144595;140706
1/11/90 11:00;609.99;679.73;18;19.999;33.697;10.723;31.846;44.664;0.6848;142721;0;0;0;140594;136880
1/11/90 12:00;647.99;652.19;18;19.999;33.135;-0.014;35.787;50.191;0.4282;138517;0;0;0;136465;132927
1/11/90 13:00;614.99;669.57;19;19.999;34.502;0.8144;32.681;45.835;0.4739;140641;0;0;0;138554;134927
1/11/90 14:00;522.99;705.58;21;19.999;37.199;25.579;24.175;33.905;0.9351;144142;0;0;0;141995;138220
1/11/90 15:00;374.01;699.38;23;3;38.907;2.07;20.935;29.362;34.573;140022;0;0;0;137955;134353
1/11/90 16:00;182;372.66;22;19.999;30.171;0.1829;59.695;0.8372;11.914;69417;0;0;0;68529;67199
1/11/90 17:00;23;27.997;21;19.999;21.515;0.0008;13.103;0.1838;11.103;4041.1;0;0;0;3123.7;2706.8
1/11/90 18:00;0;0;21;3;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 19:00;0;0;21;4;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 20:00;0;0;19;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 21:00;0;0;16;5;0;0;0;0;0;0;0;0;0;-20.93;-423.96
1/11/90 22:00;0;0;16;60.001;0;0;0;0;0;0;0;0;0;-20.93;-423.96
